specie,variable,variation,converge,iterations,gradient,init_value,final_value,init_point,final_point
F + H2O,random,-1,False,1,0.0e+00,61.81702489583991,115.302739153,"[1.187197118007535, 0.7570556454338538, 20, 101.03228440113097, 300, 300]","[0.40525116411065676, 0.86368129908915, 20.0, 119.88886693241128, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,20.095308147671293,115.302739153,"[0.9475706145196289, 1.1945059799753175, 20, 102.06503666681986, 300, 300]","[0.9533559882893303, 0.37541457396060485, 20.0, 115.35994478652842, 300.0, 300.0]"
F + H2O,random,-1,True,5,3.5e-08,29.74971303793519,-0.0020700407908934987,"[0.8362675638731321, 0.8266477320709589, 20, 97.43127379900801, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,3.4e-06,50.48916384475561,-0.0020700407866605765,"[0.9693333547926237, 0.7414619468907222, 20, 107.27370792159573, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,25.679725151505078,115.302739153,"[1.2296649857096675, 0.9228635557369419, 20, 99.17242357652924, 300, 300]","[-0.18867943733168802, 0.9469447258255662, 20.0, 127.50122601570536, 300.0, 300.0]"
F + H2O,random,-1,True,6,2.4e-08,69.00177254001106,-0.0020700407909634783,"[0.7154307875659719, 0.9838315707437465, 20, 102.19861918991111, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,2.6e-07,23.169310884949205,-0.0020700407909549443,"[1.0499744109828661, 0.8148087573036757, 20, 111.4535989991971, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,18.939039797837914,115.302739153,"[0.9072642930102384, 1.1665302760279874, 20, 95.04987598923763, 300, 300]","[0.9500687446832154, 0.595265427917826, 20.0, 113.3465169160704, 300.0, 300.0]"
F + H2O,random,-1,True,6,1.3e-07,97.450676103056,-0.002070040790852535,"[0.6822490942050323, 0.9158187630380994, 20, 106.59750526450368, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,62.78281522323585,115.302739153,"[1.1542735470820422, 0.7475250412716412, 20, 104.78743392933185, 300, 300]","[0.6442146259338549, 0.8580372764435462, 20.0, 113.91630373205425, 300.0, 300.0]"
F + H2O,random,-1,True,5,4.3e-08,9.095092200659975,-0.0020700407905657886,"[1.030608497943144, 1.0827840101828201, 20, 102.37119729980354, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,2.2e-08,8.001058738158264,-0.002070040790958358,"[1.0742917575375657, 0.9099468121938592, 20, 105.5610657540915, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,3,6.4e-07,0.31697468109298077,-0.0020700407892907916,"[0.9558060293620925, 0.9483626060836007, 20, 100.90808211432382, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,5.7e-08,86.89401175945312,-0.0020700407909737192,"[0.7041698719399707, 1.1006174493190926, 20, 110.60454723125045, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,4.3e-08,28.479969777228384,-0.002070040791147815,"[0.8046472495002785, 0.8621672360434005, 20, 107.70371601248888, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,4,4.2e-07,5.143705490644084,-0.0020700407909549443,"[1.03269100069897, 0.9018511418477173, 20, 102.9484907141187, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,18.05877654534636,115.302739153,"[1.1615460286819748, 0.9383291826789113, 20, 112.31847771319478, 300, 300]","[0.6148135453792997, 0.9514612758873204, 20.0, 109.00968810685605, 300.0, 300.0]"
F + H2O,random,-1,True,3,2.1e-06,0.8149693915281421,-0.00207004079090886,"[0.9862694483959833, 0.9470813750470878, 20, 99.3526158046431, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,6.5e-06,56.402626964535266,-0.0020700407792000513,"[0.9503920481370859, 0.7319727784888229, 20, 106.50973581618734, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,1.5e-07,15.535708267894586,-0.0020700407908149847,"[1.1246755612878607, 1.0599970230529645, 20, 99.20638414219326, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,2.8e-08,6.929980686007526,-0.002070040790570909,"[0.9222089497840673, 1.0662553925931377, 20, 108.9960200259549, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,36.63929314139604,115.302739153,"[1.1067711350370835, 1.2560340897679143, 20, 98.9761827906078, 300, 300]","[0.7463474597695359, -1.1671836319436613, 20.0, 133.9198467489701, 300.0, 300.0]"
F + H2O,random,-1,True,5,4.2e-08,38.740889646321214,-0.0020700407910966105,"[0.775604295988003, 1.0462232904130855, 20, 94.6829919538894, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,4.7e-06,64.41737461137257,-0.0020700404471904682,"[0.7462849490271981, 0.8161062003951773, 20, 112.13907869451353, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.735320049716458, 0.7034671831478247, 20, 107.81764533285347, 300, 300]","[0.735320049716458, 0.7034671831478247, 20.0, 107.81764533285347, 300.0, 300.0]"
F + H2O,random,-1,True,5,8.2e-09,6.0938711002084895,-0.0020700407910573537,"[1.0241823375822612, 1.0537142839969362, 20, 101.36662589578972, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,1.3e-08,25.56471280715901,-0.002070040791006149,"[0.8989077518087438, 0.8005646240622956, 20, 114.0318402242885, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,4,4.4e-06,15.494837084345036,-0.0020700406116599722,"[0.8625033185984914, 0.8716608016636843, 20, 96.10285770010279, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.8125408049749471, 0.6699530598064769, 20, 98.61001120068241, 300, 300]","[0.8125408049749471, 0.6699530598064769, 20.0, 98.61001120068241, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,27.75196383848609,115.302739153,"[0.9530472032765112, 1.231370111027448, 20, 113.40035404848336, 300, 300]","[0.9332060289154305, -0.3511749857425117, 20.0, 122.35657070972019, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,51.78009338291518,115.302739153,"[1.1779064085283295, 0.7787529381686111, 20, 113.37784853705217, 300, 300]","[0.4656636490819792, 0.8784627760313133, 20.0, 116.11079066836058, 300.0, 300.0]"
F + H2O,random,-1,True,3,9.5e-06,0.9026429497162458,-0.002070040790939583,"[0.9382090274514485, 0.9917997407013484, 20, 102.58414411016592, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,45.83051839936955,115.302739153,"[0.7829900857202432, 1.1575004107904565, 20, 106.67678458874127, 300, 300]","[0.8834975828899321, 0.6247349045251624, 20.0, 114.00339623729413, 300.0, 300.0]"
F + H2O,random,-1,True,6,3.7e-07,12.676030595773756,-0.002070040790698921,"[1.1084087035188108, 1.0053918534190727, 20, 113.32916999073805, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.7924765920218713, 0.6673084462334131, 20, 102.07038203493002, 300, 300]","[0.7924765920218713, 0.6673084462334131, 20.0, 102.07038203493002, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,26.679280223617578,115.302739153,"[1.2161571339273518, 1.0546065227034267, 20, 101.59445347987638, 300, 300]","[0.10953145565066058, 0.8983224694652117, 20.0, 116.48602678402477, 300.0, 300.0]"
F + H2O,random,-1,True,7,3.7e-08,15.425920383426154,-0.002070040790765487,"[1.1515388802810593, 0.924291996345257, 20, 100.13207187158208, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,2.9e-08,108.22640828736482,-0.0020700407909515304,"[0.6720151173086144, 1.0029154595801473, 20, 106.86282097225728, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,5.6e-06,74.04323819951564,-0.0020700407908457075,"[0.7281249607529408, 0.8386568255962645, 20, 96.81357791006766, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,35.82064172117843,115.302739153,"[1.1356228371720236, 1.2273322168648608, 20, 95.22858045800082, 300, 300]","[0.7007749920460202, -0.11966672385495092, 20.0, 123.5737373091581, 300.0, 300.0]"
F + H2O,random,-1,True,6,1.4e-06,52.60074553748317,-0.002070040790917394,"[1.1315120803737835, 0.763458357490395, 20, 94.78909008699205, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,4.4e-06,57.53210302763494,-0.0020700407891542454,"[0.7433723020651516, 1.0880146598656943, 20, 102.04656051359662, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,4,6.4e-06,15.93533986213968,-0.002070040790012778,"[0.8651341358937077, 0.8515666560010648, 20, 110.63256802758062, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,8.1e-07,14.730129073908056,-0.0020700407815093832,"[1.125645654562034, 1.0266493156058654, 20, 109.76505878126926, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,4.0e-08,19.026945264857194,-0.0020700407908747233,"[1.1012928391109744, 1.1038801572983967, 20, 110.56790583351287, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.6705066441544136, 0.6745101795069712, 20, 98.0768170942308, 300, 300]","[0.6705066441544136, 0.6745101795069712, 20.0, 98.0768170942308, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,65.23377704620744,115.302739153,"[1.2022953114727097, 0.7557540301472734, 20, 109.08329695009421, 300, 300]","[0.19256217977689793, 0.860063409756277, 20.0, 123.63260124213353, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.5e-07,5.029996761586236,-0.002070040790775728,"[1.062753514695436, 0.9511134830553312, 20, 103.14072453725782, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,5.2e-06,8.672467142092602,-0.0020700407900349663,"[1.0991735589479075, 0.9851110255730668, 20, 101.6920162273263, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,3.9e-08,94.47817748752803,-0.002070040790792796,"[1.045740284472487, 0.6889157065415543, 20, 109.06498041829374, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,2.6e-08,13.71848845325895,-0.0020700407910010286,"[1.1062723204971423, 1.0570138241996154, 20, 94.15909212788621, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,8.0e-06,80.52463542510328,-0.0020700407876488272,"[0.7173923872965373, 1.1357573196296493, 20, 108.41689215809338, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,23.94267045837269,115.302739153,"[1.158527069079441, 0.8616534839512991, 20, 94.74638459441928, 300, 300]","[0.6366788580404852, 0.9322972701207708, 20.0, 112.47397820858363, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.8163616314794198, 0.678066050972684, 20, 112.87653271958082, 300, 300]","[0.8163616314794198, 0.678066050972684, 20.0, 112.87653271958082, 300.0, 300.0]"
F + H2O,random,-1,True,5,8.0e-07,44.00379592246854,-0.002070040790591391,"[0.8669755116495049, 0.7642167320635941, 20, 111.49360553898126, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,9.3e-06,14.561270052812437,-0.0020700407907279367,"[0.9317995708936072, 1.1392243900951358, 20, 109.19568999157573, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,2.0e-07,18.53900633156915,-0.002070040790383158,"[0.8880671326271727, 0.8276680459788366, 20, 113.82098594912176, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,4.2e-09,14.999195779366195,-0.0020700407908064507,"[1.0795330762945932, 1.103981421390464, 20, 98.97131645614411, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,17.60416957926774,115.302739153,"[0.9620099067026736, 1.1729161730040132, 20, 106.05264306844089, 300, 300]","[0.9537618040543757, 0.5553935738977679, 20.0, 110.66942922672459, 300.0, 300.0]"
F + H2O,random,-1,True,5,7.4e-09,27.8786040797515,-0.0020700407907262297,"[0.7937350777718357, 1.0248637548541302, 20, 103.1517768006854, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,32.10020681957921,115.302739153,"[1.1838685141093797, 0.8348978391617239, 20, 99.99092943748977, 300, 300]","[0.4515888246353398, 0.9158938610952994, 20.0, 116.98238011115974, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,44.39320110938128,115.302739153,"[1.2073636798349319, 1.2261080913577231, 20, 94.90959602685064, 300, 300]","[0.06582166239305831, -0.2476034783200689, 20.0, 132.38928120261326, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.6e-07,29.419972629966765,-0.0020700407908832577,"[0.7936205732196717, 1.0440753220291124, 20, 109.29079196579242, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,1.6e-07,21.748577201340506,-0.002070040790861069,"[0.8059220495274041, 0.9809808958565283, 20, 102.11384524616342, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,32.64106298886457,115.302739153,"[1.2193040761275313, 1.0947689214745617, 20, 109.99850971991314, 300, 300]","[-0.017148022407036168, 0.8029891417847737, 20.0, 113.22847865316605, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,17.38315521174933,115.302739153,"[0.9564195326840015, 1.174785340221288, 20, 97.47330900832995, 300, 300]","[0.9575219768547872, 0.5505818431536993, 20.0, 113.01395187718305, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[1.0885362876623768, 0.6721602711339434, 20, 109.48407794979127, 300, 300]","[1.0885362876623768, 0.6721602711339434, 20.0, 109.48407794979127, 300.0, 300.0]"
F + H2O,random,-1,True,5,4.3e-08,17.446353726467223,-0.00207004079094641,"[0.838540385573262, 0.8739973840561271, 20, 105.71986649325231, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,6,3.0e-06,37.65206303414191,-0.0020700407830523517,"[1.1317488177818646, 0.7982213709577823, 20, 112.16693713934924, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,1.4e-08,14.65145531767563,-0.002070040791158056,"[0.8299345173408541, 0.9843344251598588, 20, 109.21097473023673, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,5,3.2e-08,11.978285192875418,-0.0020700407908917917,"[0.842199201463332, 0.9857579235723712, 20, 110.5264742287877, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,20.333229453612166,115.302739153,"[1.1522382110438607, 1.0466428713003575, 20, 112.66075925740117, 300, 300]","[0.6679441956801215, 0.9131186458995423, 20.0, 106.13064882173565, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.7163087438501149, 0.683612926925321, 20, 97.13575576039952, 300, 300]","[0.7163087438501149, 0.683612926925321, 20.0, 97.13575576039952, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,33.31276654509089,115.302739153,"[1.1365662452690999, 1.1995192418772371, 20, 105.60831472691018, 300, 300]","[0.6959301593085242, 0.2885071385389356, 20.0, 111.48446185208013, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,29.249962565164548,115.302739153,"[1.2350225541672897, 0.8962577028512679, 20, 106.40440843760108, 300, 300]","[-0.4362147347850631, 0.9325788797538168, 20.0, 131.64842645089215, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.2e-06,59.17422474184986,-0.0020700407909122736,"[0.8502596225357797, 0.7448421242191683, 20, 100.67174395282267, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,True,7,1.1e-07,31.36909836515694,-0.0020700407910966105,"[1.14271741605423, 0.8200483558141095, 20, 108.94849809590586, 300, 300]","[np.float64(0.960957), np.float64(0.960957), 20.0, np.float64(104.147), 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.6873543952054441, 1.2086253796938156, 20, 112.7830884155233, 300, 300]","[0.6873543952054441, 1.2086253796938156, 20.0, 112.7830884155233, 300.0, 300.0]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,49.400801709623224,115.302739153,"[0.7790668427312941, 1.1902187611994364, 2.095101716722632, 110.0749114559279, 74.11853770107594, -81.24405698996812]","[0.8675446468861444, 0.281112186008145, 6.252691637216615, 116.33247185652978, -88.0101964678425, -67.30623517755754]"
R-vdW (F--H2O),random,-1,True,10,5.9e-06,12.41719836598619,-3.3712142863302526,"[1.0778002898855341, 1.1175804517704813, 2.423975873072886, 103.00964138914532, 64.01303902836013, -89.76319907583489]","[np.float64(0.964172), np.float64(0.964172), np.float64(2.298), np.float64(104.341), np.float64(67.11), np.float64(-87.53)]"
R-vdW (F--H2O),random,-1,True,8,1.5e-06,5.966972326933744,-3.371214289627663,"[0.8839220196093382, 0.9224915828850425, 2.014515529609541, 104.84175250251045, 65.31743713508983, -86.61612868403894]","[np.float64(0.964172), np.float64(0.964172), np.float64(2.2981), np.float64(104.341), np.float64(67.11), np.float64(-87.53)]"
R-vdW (F--H2O),random,-1,False,42,0.0e+00,106.16696392265638,115.302739153,"[0.7720179571890547, 0.7046868945517273, 2.405303942331649, 111.70751224131179, 75.39598238890036, -79.24845299653069]","[1.6771225226155733, 0.8667009096596487, 4.550022281425081, 323.0441198772137, 704.4679661089473, 1279.0367948019318]"
R-vdW (F--H2O),random,-1,True,9,6.7e-07,84.22552043645864,-3.37121428971096,"[0.705352749333901, 1.1065489194322633, 2.292212038363315, 99.76847672449301, 62.38644671412232, -78.86059748691613]","[np.float64(0.964172), np.float64(0.964172), np.float64(2.2981), np.float64(104.341), np.float64(67.11), np.float64(-87.54)]"
R-vdW (F--H2O),random,-1,True,18,9.4e-06,50.48703681089225,-0.0020716428119946745,"[0.7416058909869732, 0.8975602228072064, 2.3923471420647493, 106.30712388386885, 75.65426355443178, -91.05714494492548]","[0.9609580218762551, 0.9609580192148168, 15.391326020860689, 104.14722172217935, -129.06698373605914, -153.73823612657026]"
R-vdW (F--H2O),random,-1,True,9,4.0e-06,61.170087469958844,-3.371214289488729,"[1.1056577088612245, 0.7372799872840455, 2.564584859249436, 97.29649632066125, 61.717072986596925, -95.35234208647894]","[np.float64(0.964172), np.float64(0.964172), np.float64(2.2981), np.float64(104.341), np.float64(67.11), np.float64(-87.54)]"
R-vdW (F--H2O),random,-1,True,8,9.1e-06,22.847286107463425,-3.3712142835261893,"[1.1133238927879643, 0.8306144432515753, 2.0889670225142383, 107.53602618421033, 65.0269849810732, -87.77021643921663]","[np.float64(0.964172), np.float64(0.964172), np.float64(2.298), np.float64(104.341), np.float64(67.11), np.float64(-87.54)]"
