specie,variable,variation,converge,iterations,gradient,init_value,final_value,init_point,final_point
F + H2O,random,-1,False,50,nan,4.257890822681902,nan,"[1.0189463281485427, 1.0258568821294622, 20, 107.02957623792003, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,16.449274707248815,115.302739153,"[1.0800248120279408, 1.112839355562421, 20, 104.72204692521757, 300, 300]","[0.7986048095208963, 0.6664288655403079, 18.715789473684193, 98.75162115244297, 300.0551724137931, 300.4500000000001]"
F + H2O,random,-1,False,50,nan,17.095159571978847,nan,"[0.8845960236531833, 0.8343289073790672, 20, 112.23268126912006, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,3.780700502026244,nan,"[0.8964925903414047, 0.971284684499217, 20, 98.20573462654627, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,61.81702489583991,115.302739153,"[1.187197118007535, 0.7570556454338538, 20, 101.03228440113097, 300, 300]","[-0.195392321587466, 0.9109789682790157, 19.81470588235294, 102.41428053890368, 300.12307692307695, 300.27000000000004]"
F + H2O,random,-1,False,1,0.0e+00,20.095308147671293,115.302739153,"[0.9475706145196289, 1.1945059799753175, 20, 102.06503666681986, 300, 300]","[0.9696985036705078, -0.36698036504514375, 20.379069767441866, 99.43536344483158, 299.9435897435897, 299.92352941176466]"
F + H2O,random,-1,True,16,5.3e-06,29.74971303793519,-0.0020699866319136852,"[0.8362675638731321, 0.8266477320709589, 20, 97.43127379900801, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,50,nan,50.48916384475561,nan,"[0.9693333547926237, 0.7414619468907222, 20, 107.27370792159573, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,25.679725151505078,115.302739153,"[1.2296649857096675, 0.9228635557369419, 20, 99.17242357652924, 300, 300]","[-2.3517721509416774, 0.9741524245390581, 20.529787234042562, 99.10770691082061, 300.0977777777778, 299.9176470588235]"
F + H2O,random,-1,True,19,9.7e-06,69.00177254001106,-0.002069986069083545,"[0.7154307875659719, 0.9838315707437465, 20, 102.19861918991111, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(290.0), np.float64(300.0)]"
F + H2O,random,-1,False,50,nan,23.169310884949205,nan,"[1.0499744109828661, 0.8148087573036757, 20, 111.4535989991971, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,18.939039797837914,115.302739153,"[0.9072642930102384, 1.1665302760279874, 20, 95.04987598923763, 300, 300]","[0.974935822158503, 0.2836415094418012, 30.033333333333474, 100.4727629586043, 300.20833333333337, 300.11904761904765]"
F + H2O,random,-1,True,18,9.1e-06,97.450676103056,-0.0020699984900078862,"[0.6822490942050323, 0.9158187630380994, 20, 106.59750526450368, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(290.0), np.float64(300.0)]"
F + H2O,random,-1,False,1,0.0e+00,62.78281522323585,115.302739153,"[1.1542735470820422, 0.7475250412716412, 20, 104.78743392933185, 300, 300]","[0.30212427469174385, 0.9040712815419086, 19.582352941176463, 103.37733658651528, 300.0037037037037, 300.0605263157895]"
F + H2O,random,-1,True,19,8.3e-06,9.095092200659975,-0.0020699855333867765,"[1.030608497943144, 1.0827840101828201, 20, 102.37119729980354, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,50,nan,8.001058738158264,nan,"[1.0742917575375657, 0.9099468121938592, 20, 105.5610657540915, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,0.31697468109298077,nan,"[0.9558060293620925, 0.9483626060836007, 20, 100.90808211432382, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,86.89401175945312,115.302739153,"[0.7041698719399707, 1.1006174493190926, 20, 110.60454723125045, 300, 300]","[0.8722641484728473, 0.6686812140427745, 20.375000000000007, 105.14531346812137, 300.025, 300.2750000000001]"
F + H2O,random,-1,False,50,nan,28.479969777228384,nan,"[0.8046472495002785, 0.8621672360434005, 20, 107.70371601248888, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,True,19,7.8e-06,5.143705490644084,-0.002069988118500551,"[1.03269100069897, 0.9018511418477173, 20, 102.9484907141187, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,1,0.0e+00,18.05877654534636,115.302739153,"[1.1615460286819748, 0.9383291826789113, 20, 112.31847771319478, 300, 300]","[0.17183581551898486, 0.9673660292304124, 20.900000000000013, 98.9451750538895, 300.01724137931035, 300.16]"
F + H2O,random,-1,True,18,4.3e-06,0.8149693915281421,-0.0020699862866728072,"[0.9862694483959833, 0.9470813750470878, 20, 99.3526158046431, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,50,nan,56.402626964535266,nan,"[0.9503920481370859, 0.7319727784888229, 20, 106.50973581618734, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,15.535708267894586,115.302739153,"[1.1246755612878607, 1.0599970230529645, 20, 99.20638414219326, 300, 300]","[0.6192392651218919, 0.8591300647854371, 23.086666666666726, 99.10446136148263, 300.1454545454546, 300.0087912087912]"
F + H2O,random,-1,True,19,1.0e-05,6.929980686007526,-0.0020699889571379926,"[0.9222089497840673, 1.0662553925931377, 20, 108.9960200259549, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,1,0.0e+00,36.63929314139604,115.302739153,"[1.1067711350370835, 1.2560340897679143, 20, 98.9761827906078, 300, 300]","[0.7070342557732012, -41.64420154160868, 20.51333333333334, 96.20094728379107, 300.05, 300.15555555555557]"
F + H2O,random,-1,False,50,nan,38.740889646321214,nan,"[0.775604295988003, 1.0462232904130855, 20, 94.6829919538894, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,64.41737461137257,nan,"[0.7462849490271981, 0.8161062003951773, 20, 112.13907869451353, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.735320049716458, 0.7034671831478247, 20, 107.81764533285347, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,True,20,9.1e-06,6.0938711002084895,-0.002069990046275666,"[1.0241823375822612, 1.0537142839969362, 20, 101.36662589578972, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(290.0), np.float64(300.0)]"
F + H2O,random,-1,True,18,9.1e-06,25.56471280715901,-0.002074630586676831,"[0.8989077518087438, 0.8005646240622956, 20, 114.0318402242885, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(10.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,50,nan,15.494837084345036,nan,"[0.8625033185984914, 0.8716608016636843, 20, 96.10285770010279, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.8125408049749471, 0.6699530598064769, 20, 98.61001120068241, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,27.75196383848609,115.302739153,"[0.9530472032765112, 1.231370111027448, 20, 113.40035404848336, 300, 300]","[0.9650088293647888, -5.066350865319075, 19.552727272727267, 96.92918250508741, 300.0220338983051, 300.12857142857143]"
F + H2O,random,-1,False,1,0.0e+00,51.78009338291518,115.302739153,"[1.1779064085283295, 0.7787529381686111, 20, 113.37784853705217, 300, 300]","[-0.23195203697645206, 0.923067358844141, 19.479999999999993, 101.03361082438575, 300.034, -inf]"
F + H2O,random,-1,False,50,nan,0.9026429497162458,nan,"[0.9382090274514485, 0.9917997407013484, 20, 102.58414411016592, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,45.83051839936955,115.302739153,"[0.7829900857202432, 1.1575004107904565, 20, 106.67678458874127, 300, 300]","[0.9263012580726175, 0.2449311051951325, 20.176250000000003, 102.64668349195196, 300.0357142857143, 300.5000000000001]"
F + H2O,random,-1,False,1,0.0e+00,12.676030595773756,115.302739153,"[1.1084087035188108, 1.0053918534190727, 20, 113.32916999073805, 300, 300]","[0.657853030467906, 0.9285019947224352, 20.326966292134838, 98.67921751866693, 300.0289473684211, 301.0750000000002]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.7924765920218713, 0.6673084462334131, 20, 102.07038203493002, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,2,0.0e+00,26.679280223617578,115.302739153,"[1.2161571339273518, 1.0546065227034267, 20, 101.59445347987638, 300, 300]","[4.3456866983931945, 0.9704896760236084, 13.38382682496532, 83.77400295448913, 283.4965045592668, 282.63419540229495]"
F + H2O,random,-1,False,1,0.0e+00,15.425920383426154,115.302739153,"[1.1515388802810593, 0.924291996345257, 20, 100.13207187158208, 300, 300]","[0.40091999715781723, 0.9732086111647087, 20.574226804123718, 100.72819517401102, 300.0192, 300.0456790123457]"
F + H2O,random,-1,False,50,nan,108.22640828736482,nan,"[0.6720151173086144, 1.0029154595801473, 20, 106.86282097225728, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,True,19,5.2e-06,74.04323819951564,-0.002069985541461758,"[0.7281249607529408, 0.8386568255962645, 20, 96.81357791006766, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,1,0.0e+00,35.82064172117843,115.302739153,"[1.1356228371720236, 1.2273322168648608, 20, 95.22858045800082, 300, 300]","[0.5480434866740407, -2.160578016469711, 18.74545454545453, 96.30563130219822, 299.79999999999995, 300.075]"
F + H2O,random,-1,False,1,0.0e+00,52.60074553748317,115.302739153,"[1.1315120803737835, 0.763458357490395, 20, 94.78909008699205, 300, 300]","[0.5934443654231054, 0.9160686313142081, 20.570588235294125, 103.20968377366391, 300.03703703703707, 300.024]"
F + H2O,random,-1,False,50,nan,57.53210302763494,nan,"[0.7433723020651516, 1.0880146598656943, 20, 102.04656051359662, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,15.93533986213968,nan,"[0.8651341358937077, 0.8515666560010648, 20, 110.63256802758062, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,14.730129073908056,115.302739153,"[1.125645654562034, 1.0266493156058654, 20, 109.76505878126926, 300, 300]","[0.570052224154588, 0.9063754659851949, 20.385875706214694, 98.77859543198832, 300.0185714285714, 300.01458333333335]"
F + H2O,random,-1,False,1,0.0e+00,19.026945264857194,115.302739153,"[1.1012928391109744, 1.1038801572983967, 20, 110.56790583351287, 300, 300]","[0.7086836950834485, 0.6967609221188082, 19.22972972972972, 97.77184311103379, 300.2142857142858, 300.084]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.6705066441544136, 0.6745101795069712, 20, 98.0768170942308, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,True,20,7.9e-06,65.23377704620744,-0.002069985290836929,"[1.2022953114727097, 0.7557540301472734, 20, 109.08329695009421, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(70.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,True,17,5.2e-06,5.029996761586236,-0.0020699915891450337,"[1.062753514695436, 0.9511134830553312, 20, 103.14072453725782, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,50,nan,8.672467142092602,nan,"[1.0991735589479075, 0.9851110255730668, 20, 101.6920162273263, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,94.47817748752803,nan,"[1.045740284472487, 0.6889157065415543, 20, 109.06498041829374, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,13.71848845325895,nan,"[1.1062723204971423, 1.0570138241996154, 20, 94.15909212788621, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,80.52463542510328,115.302739153,"[0.7173923872965373, 1.1357573196296493, 20, 108.41689215809338, 300, 300]","[0.8823593849075876, 0.45280128518687945, 19.73333333333333, 104.14207753800312, 300.15000000000003, 299.9]"
F + H2O,random,-1,False,1,0.0e+00,23.94267045837269,115.302739153,"[1.158527069079441, 0.8616534839512991, 20, 94.74638459441928, 300, 300]","[0.37502717676980624, 0.9653955332666584, 20.397101449275368, 101.25619065388472, 300.0527777777778, 300.0573529411765]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.8163616314794198, 0.678066050972684, 20, 112.87653271958082, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,True,19,4.1e-06,44.00379592246854,-0.002070011834364656,"[0.8669755116495049, 0.7642167320635941, 20, 111.49360553898126, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(10.0), np.float64(100.0), np.float64(-900.0), np.float64(310.0)]"
F + H2O,random,-1,False,1,0.0e+00,14.561270052812437,115.302739153,"[0.9317995708936072, 1.1392243900951358, 20, 109.19568999157573, 300, 300]","[0.9689995692829191, 0.4522788797793911, 20.737037037037048, 100.23953469420837, 300.05094339622644, 299.9823529411765]"
F + H2O,random,-1,True,18,4.0e-06,18.53900633156915,-0.002071456282919608,"[0.8880671326271727, 0.8276680459788366, 20, 113.82098594912176, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(10.0), np.float64(100.0), np.float64(750.0), np.float64(290.0)]"
F + H2O,random,-1,False,50,nan,14.999195779366195,nan,"[1.0795330762945932, 1.103981421390464, 20, 98.97131645614411, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,17.60416957926774,115.302739153,"[0.9620099067026736, 1.1729161730040132, 20, 106.05264306844089, 300, 300]","[0.9633012264036465, 0.06295621819073371, 19.209090909090897, 99.3922733165807, 300.04545454545456, 300.00192307692305]"
F + H2O,random,-1,False,50,nan,27.8786040797515,nan,"[0.7937350777718357, 1.0248637548541302, 20, 103.1517768006854, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,32.10020681957921,115.302739153,"[1.1838685141093797, 0.8348978391617239, 20, 99.99092943748977, 300, 300]","[-0.08280141606370872, 0.9540516731149413, 20.429166666666674, 101.35570298825763, 300.4500000000001, 300.09333333333336]"
F + H2O,random,-1,False,1,0.0e+00,44.39320110938128,115.302739153,"[1.2073636798349319, 1.2261080913577231, 20, 94.90959602685064, 300, 300]","[-0.8396156367928405, -2.22692176054242, 21.37000000000002, 95.36558855929005, 300.0375, 300.076]"
F + H2O,random,-1,False,50,nan,29.419972629966765,nan,"[0.7936205732196717, 1.0440753220291124, 20, 109.29079196579242, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,21.748577201340506,nan,"[0.8059220495274041, 0.9809808958565283, 20, 102.11384524616342, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,32.64106298886457,115.302739153,"[1.2193040761275313, 1.0947689214745617, 20, 109.99850971991314, 300, 300]","[-2.072455777370747, 0.7426970962911439, 20.863157894736855, 96.16822447212643, 300.65000000000015, 299.775]"
F + H2O,random,-1,False,1,0.0e+00,17.38315521174933,115.302739153,"[0.9564195326840015, 1.174785340221288, 20, 97.47330900832995, 300, 300]","[0.9692781374469959, 0.141930268254868, 20.477586206896557, 99.72327612789579, 300.0, 300.07608695652175]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[1.0885362876623768, 0.6721602711339434, 20, 109.48407794979127, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,True,18,9.7e-06,17.446353726467223,-0.002070013706391505,"[0.838540385573262, 0.8739973840561271, 20, 105.71986649325231, 300, 300]","[np.float64(0.0), np.float64(0.9609578), np.float64(20.0), np.float64(100.0), np.float64(300.0), np.float64(300.0)]"
F + H2O,random,-1,False,1,0.0e+00,37.65206303414191,115.302739153,"[1.1317488177818646, 0.7982213709577823, 20, 112.16693713934924, 300, 300]","[0.4722841513286943, 0.9338951347770534, 18.929999999999982, 102.31173029081421, 300.07750000000004, 300.0388888888889]"
F + H2O,random,-1,False,50,nan,14.65145531767563,nan,"[0.8299345173408541, 0.9843344251598588, 20, 109.21097473023673, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,50,nan,11.978285192875418,nan,"[0.842199201463332, 0.9857579235723712, 20, 110.5264742287877, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,20.333229453612166,115.302739153,"[1.1522382110438607, 1.0466428713003575, 20, 112.66075925740117, 300, 300]","[0.321587265705208, 0.8721292862785536, 21.33200000000002, 97.34728941966388, 299.9574468085106, 299.73999999999995]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.7163087438501149, 0.683612926925321, 20, 97.13575576039952, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,33.31276654509089,115.302739153,"[1.1365662452690999, 1.1995192418772371, 20, 105.60831472691018, 300, 300]","[0.5123899479262819, -0.6309972410925395, 19.205555555555545, 96.37671285405982, 300.0870967741936, 300.0269230769231]"
F + H2O,random,-1,False,1,0.0e+00,29.249962565164548,115.302739153,"[1.2350225541672897, 0.8962577028512679, 20, 106.40440843760108, 300, 300]","[-4.724145050802456, 0.9707982118895137, 13.733333333333245, 98.97319198811665, 300.06129032258065, 299.9111111111111]"
F + H2O,random,-1,False,50,nan,59.17422474184986,nan,"[0.8502596225357797, 0.7448421242191683, 20, 100.67174395282267, 300, 300]","[nan, nan, nan, nan, nan, nan]"
F + H2O,random,-1,False,1,0.0e+00,31.36909836515694,115.302739153,"[1.14271741605423, 0.8200483558141095, 20, 108.94849809590586, 300, 300]","[0.3985204061798707, 0.9454794756456429, 20.4016393442623, 102.17742033304414, 303.9000000000009, 300.04126984126987]"
F + H2O,random,-1,False,50,nan,115.302739153,nan,"[0.6873543952054441, 1.2086253796938156, 20, 112.7830884155233, 300, 300]","[nan, nan, nan, nan, nan, nan]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,49.400801709623224,115.302739153,"[0.7790668427312941, 1.1902187611994364, 2.095101716722632, 110.0749114559279, 74.11853770107594, -81.24405698996812]","[0.9248628471815789, -0.2929401735423731, 2.1129740855538377, 101.81112719044556, 72.15597702618402, -84.42551896795412]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,12.41719836598619,115.302739153,"[1.0778002898855341, 1.1175804517704813, 2.423975873072886, 103.00964138914532, 64.01303902836013, -89.76319907583489]","[0.8193596772852152, 0.6719177922839779, 2.122246099513478, 99.21392407422366, 58.24426917274839, -86.52359411845717]"
R-vdW (F--H2O),random,-1,False,50,8.5e+00,5.966972326933744,-2.956986541221271,"[0.8839220196093382, 0.9224915828850425, 2.014515529609541, 104.84175250251045, 65.31743713508983, -86.61612868403894]","[0.962686748793984, 0.9621069726790924, 2.1802710490356643, 104.17138901482784, 65.73676470096508, -87.42932389346736]"
R-vdW (F--H2O),random,-1,False,50,8.5e+00,106.16696392265638,-2.956998810740551,"[0.7720179571890547, 0.7046868945517273, 2.405303942331649, 111.70751224131179, 75.39598238890036, -79.24845299653069]","[0.9626867463193638, 0.9621069604031295, 2.1802707021100076, 104.17138959083093, 65.73687847461778, -87.42935045200481]"
R-vdW (F--H2O),random,-1,False,50,5.2e+00,84.22552043645864,-3.30173671362934,"[0.705352749333901, 1.1065489194322633, 2.292212038363315, 99.76847672449301, 62.38644671412232, -78.86059748691613]","[0.9662830541704556, 0.9668777880155542, 2.306248638851024, 104.55076984678068, 70.05042611731844, -86.5694207279988]"
R-vdW (F--H2O),random,-1,False,50,5.2e+00,50.48703681089225,-3.301736063680693,"[0.7416058909869732, 0.8975602228072064, 2.3923471420647493, 106.30712388386885, 75.65426355443178, -91.05714494492548]","[0.9662830210435839, 0.9668777557576756, 2.3062477663793555, 104.55076318157587, 70.05048750272665, -86.56937492737386]"
R-vdW (F--H2O),random,-1,False,50,5.2e+00,61.170087469958844,-3.301736850470198,"[1.1056577088612245, 0.7372799872840455, 2.564584859249436, 97.29649632066125, 61.717072986596925, -95.35234208647894]","[0.9662830455787823, 0.9668777907345614, 2.306247229224733, 104.55075959482697, 70.05048188170268, -86.56940246008772]"
R-vdW (F--H2O),random,-1,False,50,5.2e+00,22.847286107463425,-3.301735989593774,"[1.1133238927879643, 0.8306144432515753, 2.0889670225142383, 107.53602618421033, 65.0269849810732, -87.77021643921663]","[0.9662830412331395, 0.9668777882016167, 2.3062469813329365, 104.5507642514787, 70.05051395154253, -86.56934850722918]"
R-vdW (F--H2O),random,-1,False,50,5.2e+00,55.4686913696987,-3.301736926493589,"[1.0061009795780893, 0.7320630221708933, 2.3611456111278217, 114.04328657590233, 68.67350813198723, -89.50384728481346]","[0.9662830100657026, 0.9668777414003661, 2.3062474680325344, 104.55075594640996, 70.0504801325913, -86.56939868804135]"
R-vdW (F--H2O),random,-1,False,50,8.5e+00,1.0497336546870875,-2.957014811527383,"[1.02536237241902, 0.9301167120244167, 2.0779840534786174, 109.28502026850161, 66.60583671489847, -85.79586150885584]","[0.9626867558548226, 0.9621069801897251, 2.1802717337621313, 104.1713951214819, 65.73694656466776, -87.42933983845462]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,17.343004308946437,115.302739153,"[1.1926648002219422, 0.9331613781291919, 2.576884527952598, 98.00917021749572, 69.49377789670794, -79.50717935435534]","[-0.18297768584596086, 0.9756142211388771, 3.5827102732960547, 99.84467250582234, 20.527302236336283, -90.4913181482292]"
R-vdW (F--H2O),random,-1,False,50,nan,115.302739153,nan,"[0.6829271246374563, 1.2398153526492266, 2.2965475073889983, 96.8810992781224, 61.69511168384699, -95.47095344399133]","[nan, nan, nan, nan, nan, nan]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,22.73790351086027,115.302739153,"[1.195475883791136, 1.0699855878543776, 2.435799047339199, 107.87297349028267, 71.39587576251881, -86.16494262519836]","[-0.49972431483914503, 0.8324354603347706, 6.2149838279493625, 97.15604333028605, -40.26072029826868, -89.18967483671528]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,5.634661657799805,115.302739153,"[1.0889582418372146, 0.9307687810972325, 2.3715704764739756, 95.03109146728285, 73.49830140071448, -79.80747693659161]","[0.801750051125311, 0.9769149964549151, 0.7919663815679638, 101.803750499909, 53.19379698376295, -85.60473710974978]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,23.023209487151412,115.302739153,"[1.2418637820305083, 0.9409162461262459, 2.3493083060374507, 98.1799758897926, 73.34179541019274, -96.85049140361295]","[-4.201432560645276, 0.9744377035639136, 1.2145807551657293, 98.98914383114078, 46.38028895494834, -84.69176009027068]"
