specie,variable,variation,converge,iterations,gradient,init_value,final_value,init_point,final_point
F + H2O,random,-1,True,4,1.6e-07,0.8551428102118825,-0.002070040790861069,"[0.9664120200252622, 0.9253681086981453, 20, 105.66294788194209, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,4,1.0e-05,12.625815644883554,-0.002070040778766518,"[0.845364682989961, 0.9626213312456398, 20, 95.41359928812766, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,3.4e-08,11.972938250485592,-0.002070040791082956,"[1.0291262245613688, 1.1106898622496284, 20, 96.29783941367073, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,4,3.9e-08,3.3529472147138524,-0.002070040791234863,"[0.9862254940597655, 0.8998224520268723, 20, 100.04846462563155, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,4.8e-08,14.80796621161017,-0.002070040790939583,"[0.9984284852568015, 0.8335622746666062, 20, 99.45782110814676, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.6859585697318551, 1.230130472192029, 20, 98.69887758829344, 300, 300]","[0.6859585697318551, 1.230130472192029, 20.0, 98.69887758829344, 300.0, 300.0]"
F + H2O,random,-1,True,6,6.5e-08,103.81484459355414,-0.002070040790743298,"[0.9046311645455467, 0.6761864834681284, 20, 112.36599392867765, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,2.1e-08,109.21322203851916,-0.0020700407912826544,"[0.6792832867122971, 1.0985601851291338, 20, 108.7110536465531, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,43.4612854486359,115.302739153,"[1.2103936610377477, 1.2159845598723773, 20, 95.96672907822571, 300, 300]","[0.04858623369983217, -0.0356274105165264, 20.0, 127.94817864159397, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.7e-07,21.450594863369062,-0.0020700407911546427,"[0.9129455786335476, 0.8184818162098285, 20, 95.20785672696674, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,4,2.6e-07,3.3939039242138853,-0.0020700407904650857,"[0.8917848412775289, 0.9651140139002401, 20, 106.30132763492806, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.4e-06,8.53522322181301,-0.002070040757236648,"[0.9178712912383247, 1.0692050614366848, 20, 113.45438054065599, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,22.776799032770445,115.302739153,"[0.8978715184613903, 1.19243385893794, 20, 103.09331632015781, 300, 300]","[0.943063094339453, 0.3801942270835732, 20.0, 116.41938067645538, 300.0, 300.0]"
F + H2O,random,-1,True,6,3.2e-07,112.94551010237785,-0.002070040789480249,"[0.6888803754564592, 0.8062015249146706, 20, 98.89522863083943, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,1.5e-07,75.63382574534847,-0.0020700407908866712,"[1.093041673562814, 0.7175796237920772, 20, 111.29653183619335, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,2,0.0e+00,30.98800969789772,115.302739153,"[0.9847728539113054, 1.2555559544991237, 20, 112.20738067570905, 300, 300]","[0.945018989726831, -2.4327192507509063, 20.0, 168.22492639851566, 300.0, 300.0]"
F + H2O,random,-1,True,6,3.8e-08,54.060224628759286,-0.002070040791400425,"[1.1004751649355402, 0.7524679618875801, 20, 98.77948152376244, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,6.1e-07,36.81881144461849,-0.0020700407910078556,"[0.770416933132275, 1.0057977694917217, 20, 112.43699293260885, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,22.18836469774251,115.302739153,"[0.8798328042736375, 1.1676251703736098, 20, 94.6897444052343, 300, 300]","[0.9398955102086208, 0.5806949125557527, 20.0, 114.8868448407599, 300.0, 300.0]"
F + H2O,random,-1,True,5,8.1e-07,30.675861136965814,-0.0020700407858583693,"[0.7972238604607838, 1.055679779876797, 20, 94.52100979279044, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,40.1405887802296,115.302739153,"[1.1608625956081595, 1.226710613370395, 20, 106.68333204029658, 300, 300]","[0.5098186156979246, -0.22938985061101058, 20.0, 115.64315095503498, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.7467850067004863, 0.6624133401450201, 20, 94.46552538269668, 300, 300]","[0.7467850067004863, 0.6624133401450201, 20.0, 94.46552538269668, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.2e-07,8.154299669432145,-0.00207004079101639,"[1.027880800502249, 1.055249155063263, 20, 111.90556740060974, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,21.586288548093744,115.302739153,"[1.0594708480134227, 1.1598531149104048, 20, 110.45059364759135, 300, 300]","[0.8987960703109299, 0.6303736845721654, 20.0, 106.81815792330389, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.7151148865388703, 0.7292164964242902, 20, 113.47266862510233, 300, 300]","[0.7151148865388703, 0.7292164964242902, 20.0, 113.47266862510233, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.7759065067936921, 0.6626939350621501, 20, 107.04861508196879, 300, 300]","[0.7759065067936921, 0.6626939350621501, 20.0, 107.04861508196879, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.9e-07,39.334091839446955,-0.0020700407901271347,"[0.8113164293424284, 0.8140939748164439, 20, 99.68800662344137, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.5e-06,56.21557990697253,-0.0020700407146787125,"[0.7468056028778005, 0.8494003580192689, 20, 110.48364071899246, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,3.8e-07,28.31705097552174,-0.002070040788971615,"[1.0341370238941523, 0.7942330480822134, 20, 108.33380902219335, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,22.05166005156678,115.302739153,"[0.9302845398441792, 1.2046518478373929, 20, 96.63386707765656, 300, 300]","[0.9529345541512411, 0.25985688331939316, 20.0, 120.04381094833238, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.2e-07,8.426044705775842,-0.002070040791130747,"[0.969187027292028, 1.0861239254013246, 20, 110.94251045483294, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.9e-08,18.199896653508613,-0.002070040790960065,"[0.8203691524470168, 0.912391668329188, 20, 105.12026897172865, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,70.16287749199383,115.302739153,"[0.7584114376779341, 1.2529221291432202, 20, 100.30938625222709, 300, 300]","[0.8524556044945595, -1.3660477621458982, 20.0, 160.65741873656233, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,27.645713345584028,115.302739153,"[0.893477111016487, 1.2257562789996683, 20, 97.5009789503059, 300, 300]","[0.9396387829290532, -0.12815034640760103, 20.0, 130.6475196178161, 300.0, 300.0]"
F + H2O,random,-1,True,5,5.0e-08,6.362251382522475,-0.002070040790724523,"[1.0495000000777703, 0.9918043483774011, 20, 113.75642338376213, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,30.73635585846526,115.302739153,"[1.25860273073003, 1.0338246508219813, 20, 96.33132330901678, 300, 300]","[-1.240580805190107, 0.9038753148285097, 20.0, 143.6097150815671, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.0e-08,18.453858828833482,-0.002070040791103438,"[0.8324193752696734, 1.0435926693174644, 20, 114.06772840401138, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.2e-06,47.229149343380634,-0.0020700407909873737,"[1.0213378361443843, 0.7509204548291503, 20, 107.72595063753852, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,5.0e-08,80.85220214005508,-0.002070040790698921,"[0.7041137001983531, 1.0370813087330881, 20, 101.60382553362285, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,4,5.1e-06,11.616939531019483,-0.002070040781116814,"[0.8530979473457532, 0.903075351805406, 20, 102.26619650941744, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,7,3.7e-08,20.619145635545426,-0.00207004079101639,"[1.0915954384640094, 1.1441199066888958, 20, 98.84938023356776, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,4.3e-08,19.865024236385633,-0.0020700407910112695,"[1.101107620039181, 0.8443849822840864, 20, 104.1667654188148, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,3.7e-06,61.287172520593764,-0.0020700405847570214,"[0.7414203215156132, 0.8410075499684608, 20, 108.05690314703763, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.6e-07,27.978054054333235,-0.0020700407907194027,"[0.964468400504756, 0.7887397459174036, 20, 100.88347363502615, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,36.26880573669696,115.302739153,"[1.2301857916366767, 1.1363722001562853, 20, 96.25284786664449, 300, 300]","[-0.1938697390971431, 0.689806792148381, 20.0, 124.28364573386253, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,24.801895381056195,115.302739153,"[1.1774878318445388, 1.0874729476491056, 20, 103.87027380763213, 300, 300]","[0.5274164420830958, 0.8582359289855992, 20.0, 109.39576274950542, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,22.059874449600386,115.302739153,"[1.0499186668548064, 1.1851616248320764, 20, 98.50701443442031, 300, 300]","[0.9165187885964687, 0.4812150860160552, 20.0, 112.62166471168732, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,94.29478959954703,115.302739153,"[1.188614544497075, 0.7093828940203876, 20, 95.31693314130186, 300, 300]","[0.3886093141536615, 0.8270989104714236, 20.0, 123.8036102442796, 300.0, 300.0]"
F + H2O,random,-1,True,7,1.8e-07,15.067219458921448,-0.002070040790745005,"[0.9908148793519602, 1.1413336486391803, 20, 110.40107021289198, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,27.37045022768138,115.302739153,"[0.9022709776697051, 1.2305722039190745, 20, 98.19236874629821, 300, 300]","[0.9419063529883325, -0.2268628221164133, 20.0, 130.25220012765453, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,53.91479725919516,115.302739153,"[1.2212435318137718, 0.785214644552418, 20, 94.28826185170378, 300, 300]","[-0.07438355169910782, 0.8817669791022543, 20.0, 132.7965599942438, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,26.06209987277603,115.302739153,"[1.1730359235059538, 1.110397420581976, 20, 96.08750819100463, 300, 300]","[0.5660880563364611, 0.8176434112486641, 20.0, 112.97883342202199, 300.0, 300.0]"
F + H2O,random,-1,True,4,1.2e-07,2.322865119023647,-0.0020700407908474145,"[0.9584704593139662, 0.9195498251052411, 20, 96.52166675717257, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,4,7.4e-06,11.484675626974182,-0.002070040337779674,"[0.8540259439917806, 0.9006364600584389, 20, 103.28305572315328, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,2.9e-08,69.92694804829317,-0.0020700407906801455,"[0.719276659724537, 0.8749729073347927, 20, 108.02865004435702, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,8.5e-08,16.314699549382954,-0.002070040791093197,"[0.846986556477166, 1.0715459132294005, 20, 102.95678251969936, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,72.95563928484053,115.302739153,"[1.2449192390579102, 0.7513354554869307, 20, 103.25728621232389, 300, 300]","[-0.9734000941318302, 0.8489428555006996, 20.0, 152.46347647734427, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.1e-06,47.62011655771973,-0.002070040789587779,"[0.844288632056066, 0.7650907085583482, 20, 111.34782252677016, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,33.995294402675405,115.302739153,"[1.1532181784635032, 1.1929169669792534, 20, 103.5303919405961, 300, 300]","[0.6277614882180094, 0.35980094527377016, 20.0, 111.90080991418806, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[0.7234818180501831, 0.7377729885407882, 20, 95.91600921047745, 300, 300]","[0.7234818180501831, 0.7377729885407882, 20.0, 95.91600921047745, 300.0, 300.0]"
F + H2O,random,-1,False,3,0.0e+00,50.176991170240804,115.302739153,"[1.2409540414795008, 1.234775550621481, 20, 99.3918995968213, 300, 300]","[1.6385741262317666, -0.9527521352344402, 20.0, -561.1526376273849, 300.0, 300.0]"
F + H2O,random,-1,True,4,8.8e-07,4.14468399978961,-0.002070040790407054,"[0.9681467194723002, 0.888878142317223, 20, 100.40138342611279, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[1.1275026082252855, 0.6647359344293297, 20, 109.41157266818087, 300, 300]","[1.1275026082252855, 0.6647359344293297, 20.0, 109.41157266818087, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,39.181439369537216,115.302739153,"[1.1846551308346638, 1.207978196521606, 20, 97.75026814618772, 300, 300]","[0.3976474846978907, 0.1564556124337828, 20.0, 120.04622548907187, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,28.563707631768995,115.302739153,"[0.9432616118912127, 1.2571710196859545, 20, 98.11141882097081, 300, 300]","[0.9414093431453613, -1.257320393666326, 20.0, 148.5985813985114, 300.0, 300.0]"
F + H2O,random,-1,True,6,1.7e-08,17.508870400269085,-0.0020700407907603665,"[1.0957547648042112, 1.1127633654780782, 20, 97.5836393710396, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,2,0.0e+00,30.268193337567034,115.302739153,"[1.2591158414216712, 1.0088258053830808, 20, 105.07685535249851, 300, 300]","[-2.3429418966556126, 0.9405351428664015, 20.0, 174.49633534477303, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,23.563137356169975,115.302739153,"[1.1854621534654706, 0.8849170101665025, 20, 105.58694075967517, 300, 300]","[0.43937144276410933, 0.9382590903285432, 20.0, 115.02551721156843, 300.0, 300.0]"
F + H2O,random,-1,True,6,2.6e-06,53.58862811827252,-0.0020700407911153854,"[1.1327875477839382, 0.7620931187927225, 20, 94.28807044004861, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,4,9.8e-07,5.885253341207842,-0.002070040784325642,"[0.8750664424798452, 0.9333501256576343, 20, 104.60477233595525, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,5,2.6e-08,25.394274736916408,-0.002070040790830346,"[0.7968014790942481, 0.9225883576524332, 20, 114.07514472844386, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,9.3e-06,35.47927403300422,-0.002070040790560668,"[0.8029491541081571, 1.136917642786066, 20, 101.70779284852188, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,1.6e-07,10.22164439880801,-0.002070040790994201,"[1.0165981167541402, 1.1024698044049983, 20, 101.42166431696914, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,39.02250118680871,115.302739153,"[0.8362582341492162, 1.2377244281192128, 20, 99.99149523151775, 300, 300]","[0.909838126660016, -0.5133002023972175, 20.0, 138.11066409255992, 300.0, 300.0]"
F + H2O,random,-1,True,6,8.7e-08,90.33043448647761,-0.002070040790852535,"[0.6890213502428744, 0.9454068624170769, 20, 104.70669436975122, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[1.2186545974856855, 0.6691297152252602, 20, 113.83449669453344, 300, 300]","[1.2186545974856855, 0.6691297152252602, 20.0, 113.83449669453344, 300.0, 300.0]"
F + H2O,random,-1,False,1,0.0e+00,34.1014208289058,115.302739153,"[1.1630921762908797, 1.1835741199280947, 20, 104.09255827799609, 300, 300]","[0.576416952017436, 0.4400648581142399, 20.0, 111.095266088635, 300.0, 300.0]"
F + H2O,random,-1,True,5,1.9e-06,37.1488228808245,-0.0020700407784968403,"[0.7766994251420071, 0.8754277690505392, 20, 112.9254038837827, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,7.7e-08,102.66285834660525,-0.0020700407910300444,"[0.9486669783740379, 0.6768668464437633, 20, 102.07136563368532, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
F + H2O,random,-1,True,6,1.4e-07,54.534355588114686,-0.0020700407906272342,"[1.1113962028285602, 0.7531277015891702, 20, 107.67842908517558, 300, 300]","[0.960957, 0.960957, 20.0, 104.147, 300.0, 300.0]"
R-vdW (F--H2O),random,-1,False,0,0.0e+00,115.302739153,115.302739153,"[1.155912050726156, 0.6778731163168001, 2.292171963302114, 110.96000389484877, 76.98495370485762, -92.45113091364827]","[1.155912050726156, 0.6778731163168001, 2.292171963302114, 110.96000389484877, 76.98495370485762, -92.45113091364827]"
R-vdW (F--H2O),random,-1,True,6,9.6e-06,33.96081535152683,-3.371214288140093,"[0.7677240706950634, 0.9789599855856972, 2.375088971874764, 111.45763357079761, 63.73891180212635, -93.26400318832076]","[0.964172, 0.964172, 2.298, 104.341, 67.11, -87.53]"
R-vdW (F--H2O),random,-1,True,7,2.2e-06,30.707480639451624,-3.3712142891899326,"[0.9847458726841543, 0.7765878888808256, 2.234776901225499, 100.29622469194703, 72.72886190091675, -88.10636198729941]","[0.964172, 0.964172, 2.2981, 104.341, 67.11, -87.54]"
R-vdW (F--H2O),random,-1,True,8,3.2e-06,4.829591095836792,-3.3712142897030106,"[1.026681094577388, 1.080812812413071, 2.352988526797958, 98.51255016443326, 60.80507413322623, -92.65015719742912]","[0.964172, 0.964172, 2.2981, 104.341, 67.11, -87.54]"
R-vdW (F--H2O),random,-1,True,6,9.0e-06,59.080797659711536,4.296490418511085,"[0.7801740938207015, 0.7871038965638546, 2.099416419341235, 103.00967307416023, 66.51290085044158, -85.76919696391772]","[0.9654391030249209, 1.0162589197351146, 1.3610022899031713, 106.86475018975362, 134.9054581493866, -0.003691052366575808]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,40.160000531971036,115.302739153,"[1.1902068233625789, 1.2438708810836623, 2.4081479728255646, 100.30883218011878, 61.076386372146295, -79.47271968606782]","[0.29772357286259954, -0.5448413455830323, 2.302152881636797, 119.2196399998847, 75.48535819838979, -134.8126373820935]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,21.909920250826147,115.302739153,"[1.153398695609205, 1.1095158332051043, 2.342473161900309, 110.68523196535884, 72.56866851219242, -97.52016441188177]","[0.6657291952868301, 0.8077780290826334, 1.8796169082600478, 104.48107351913725, 81.51060737009098, -62.077162360324344]"
R-vdW (F--H2O),random,-1,True,8,8.2e-06,77.7736770364099,-3.3712142771653837,"[0.7025602412746126, 0.9744040678778145, 2.264986701129787, 107.17154806657183, 57.23211274804249, -83.02360460891269]","[0.964172, 0.964172, 2.2981, 104.341, 67.11, -87.54]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,43.67312617744265,115.302739153,"[1.219859818137158, 1.2423094336922318, 2.4718328554132456, 96.3928570654785, 62.20051362294125, -84.92892395178916]","[-0.45900217886676864, -1.288424187350467, -7.546217555332518, 100.09078688355491, 367.2792309300435, 266.95635756158833]"
R-vdW (F--H2O),random,-1,False,50,1.4e-05,105.24033764077399,-0.0020793484236262473,"[1.1408310382378364, 0.6862332081720874, 2.5324287112942954, 104.82782452208781, 74.54041440376595, -79.26275442188222]","[0.960957756797013, 0.9609577606262384, -15.193027331654719, 104.14770502196922, 217.4109696945843, -134.04126379913527]"
R-vdW (F--H2O),random,-1,True,8,3.3e-06,9.590212441201684,-3.3712142875712074,"[0.854303612589729, 1.0244786344223908, 2.298039058208873, 95.45538839454547, 73.76083617608745, -82.8069989474674]","[0.964172, 0.964172, 2.298, 104.341, 67.11, -87.53]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,13.530884467343297,115.302739153,"[0.9280992904143435, 1.1681363110540426, 2.4227135827752666, 100.47911190762332, 61.13648754080295, -97.46234424332677]","[0.9545254187348317, 0.6098010841922449, 2.8750069021160902, 114.13439410413538, 50.4611987880957, -145.25943471434178]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,99.52489434679313,115.302739153,"[0.7100487892691391, 1.2452952368879306, 2.412168796601416, 110.47839579263345, 67.37512881276535, -80.49105559429083]","[0.7954011579499105, -1.0005489928876274, -0.03418961330900627, 158.11267789337526, 274.58478615499246, 19.060406940759464]"
R-vdW (F--H2O),random,-1,False,1,0.0e+00,17.555677452142294,115.302739153,"[1.2037808490257884, 0.9726343694686386, 2.3872628521817916, 105.65517281716946, 60.84617825416524, -94.36242546132925]","[0.30017811410447537, 0.9525175285845311, 2.3321298445632723, 113.59020538167235, 68.98817610089415, -75.96118302113514]"
